"game_id","game_date","season","level","play_id","inning","is_top_inning","balls","strikes","outs","pre_runner_1b","pre_runner_2b","pre_runner_3b","home_score","away_score","batter_side","pitcher_side","hit_trajectory","launch_angle","launch_direction","exit_speed","launch_spinaxis","launch_spinrate","bearing","hit_distance","hangtime","fielder_id","fielder_pos","fielder_max_throwspeed","runner_base","runner_id","runner_max_sprintspeed","runner_advance"
"79130012",2024-04-13,2024,"AAA","2SAYV80G5LXEVA6B",5,0,1,2,0,"5ngzH1YD","rU3YxTLf",NA,3,0,"R","L","fly_ball",41.1306426812187,8.90923721808914,71.9453247774422,195.963180173183,2765.83289851582,18.0715935031645,232.289047994128,4.9808193359375,"l3JwS1ej","RF",93.5,2,"rU3YxTLf",27.7,0
"79130012",2024-04-13,2024,"AAA","YNINFXF7MD97VJRT",6,0,2,2,1,"MgYt7jbH","pPNNupx1",NA,6,1,"R","L","fly_ball",38.5988112803472,-4.52918989068566,98.0494127317699,184.123851134102,3342.13543318687,NA,NA,NA,"VM3uztNy","CF",96.1,2,"pPNNupx1",27.3,1
"26786383",2024-04-13,2024,"AAA","0YHZVXZMQBS66G29",6,0,1,2,1,"AocHKL1B","btJuYqbQ",NA,7,11,"L","R","line_drive",27.8325332784104,20.2740548999682,81.1180443666372,183.729983807199,1739.4252967632,21.553480006469,303.203043790046,4.4673173828125,"hB2lmjzY","RF",96.3,2,"btJuYqbQ",26.8,0
"36492502",2024-04-13,2024,"AA","0ZNJ5IM6Q5MX74MH",5,1,3,2,0,"oPcUmKOR","rx6H8Xb7","L4ogmTBe",0,4,"L","R","fly_ball",34.6993143571934,-14.3684291190202,92.6043684228889,169.815494315056,2769.37344604437,-20.4219776029589,304.181294684456,5.32061633014679,"MWEifxVi","LF",96.7,2,"rx6H8Xb7",25.1,0
"36492502",2024-04-13,2024,"AA","EC3F6VPN2LPH83M3",5,1,0,1,1,"oPcUmKOR","rx6H8Xb7",NA,0,5,"L","R","fly_ball",54.2239922545137,9.2787863501492,81.7629688470795,174.416883741181,4295.34145025744,5.15066082278598,227.362553607285,5.8389599609375,"9i1qenUF","RF",94.4,2,"rx6H8Xb7",25.1,0
"75228037",2024-04-13,2024,"AA","UJSXJXJY6ITXOKBD",1,0,0,0,0,NA,"UO6vlkh1",NA,0,0,"L","R","fly_ball",50.4958523866608,30.6397104308832,90.5120312429616,177.141903055648,4342.8870938022,NA,NA,NA,"AegRSGcB","RF",97.1,2,"UO6vlkh1",28.1,1
"00304996",2024-04-13,2024,"AA","X6Y7V6J9TDV4IRAS",2,1,1,0,0,"QfRACIHv","hNs728wS",NA,4,1,"R","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"qRJgSa3X","CF",85.9,2,"hNs728wS",27,0
"06459251",2024-04-14,2024,"AA","JU0YYUXW159JDJH7",2,1,1,1,1,NA,"7MC4dxTd",NA,0,3,"L","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"o3nTSEyO","CF",96.9,2,"7MC4dxTd",27.2,0
"06459251",2024-04-14,2024,"AA","12XIADLXY9A50N6T",5,1,1,2,1,"HpfsVUuU","MEYgRttC",NA,1,8,"R","R","line_drive",NA,NA,NA,NA,NA,NA,NA,NA,"qvcSNPfc","LF",86.1,2,"MEYgRttC",24.9,0
"06459251",2024-04-14,2024,"AA","IXXDYK0S955O76TA",7,0,1,0,1,NA,"JkqwoStP",NA,2,8,"R","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"jHCGab2W","RF",91.4,2,"JkqwoStP",27.8,0
"06459251",2024-04-14,2024,"AA","W5IFBM7AZQIINCF2",8,0,1,2,0,"aFF6TFQN","k39nc7fg",NA,2,8,"R","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"MEYgRttC","LF",85.5,2,"k39nc7fg",28.9,0
"41450090",2024-04-14,2024,"AA","THOXWNL06VMIJLZW",7,1,1,1,1,NA,"GdZ7wGU9",NA,4,3,"R","R","fly_ball",46.9762239153279,-18.9349167914077,92.8299081312587,186.278627268558,4090.71483970485,-11.5194117894982,266.206758860681,6.5024912109375,"5V3hMnws","CF",93.3,2,"GdZ7wGU9",28.6,0
"58871415",2024-04-14,2024,"AAA","AZ9HL16VK6W1ROJ8",5,0,1,0,1,"VVhAzWYs","t5gZ08e1","X9x05upJ",1,2,"L","R","fly_ball",59.4218935497837,5.85996717262836,99.8354743756216,173.346585555009,5866.72792813483,-2.04446320040404,252.329150911003,7.09484289264679,"RrqFjaVG","CF",86.2,2,"t5gZ08e1",26.5,1
"58871415",2024-04-14,2024,"AAA","ZHZIRUL66UEY6G5C",8,1,2,0,1,NA,"ztxOgU8Q",NA,2,2,"L","L","fly_ball",29.5179050472463,-3.2777306399263,93.5323054879594,158.696523925464,2346.18362571905,-13.431225019114,346.330498378306,5.0948896484375,"8oX6YJmz","CF",94.6,2,"ztxOgU8Q",28.7,0
"58871415",2024-04-14,2024,"AAA","FYFAKJFIE5E7D6QK",8,0,2,2,1,NA,"8oX6YJmz",NA,2,2,"R","L","fly_ball",47.9680118581715,-9.16373339327499,93.3570290809511,193.017100327212,4308.34193369312,3.02635443502871,317.15370290927,6.69127258014679,"RrqFjaVG","CF",86.2,2,"8oX6YJmz",26.8,0
"02296831",2024-04-14,2024,"AAA","D3D3J1YZ4818WNZR",2,1,2,2,1,"vwF41Nr3","eDk1QdiO","j2XQWxhp",0,0,"L","R","fly_ball",29.2700608824432,-1.21737340646305,93.8121662707424,171.15291360999,2191.26689879098,-6.58749196089015,351.762691009219,5.4433759765625,"lQoRTDUp","CF",91.2,2,"eDk1QdiO",29.7,1
"02296831",2024-04-14,2024,"AAA","2O1T3BJ9UINMB4HW",2,0,0,1,1,"KShpSTlk","lQoRTDUp",NA,0,1,"L","R","fly_ball",30.687062647916,-13.0660903923006,96.5762501756092,155.02567424484,2635.58672716771,-27.7763429775411,338.35724741641,5.26645031452179,"5R6OOs7a","LF",91.4,2,"lQoRTDUp",27.1,1
"74665360",2024-04-14,2024,"AA","J8GFCYDJCTHMK9TX",8,0,0,0,1,"RDZztIcG","aQiSxT6g","d9ZxrFtM",6,2,"R","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"wAqVqdxa","RF",89,2,"aQiSxT6g",26.6,0
"51392535",2024-04-14,2024,"AAA","JAP2YO20HGO361O6",5,1,0,0,1,NA,"02I6oJBR",NA,1,6,"R","R","fly_ball",47.5679280703603,-5.45832260452457,87.9521415722033,183.580226806316,3921.07919452949,-2.20014542903986,280.146829825489,6.2775576171875,"NgUpvLOr","CF",98.2,2,"02I6oJBR",28.5,1
"51460852",2024-04-14,2024,"AAA","I0759P5HMI3K9JLB",1,1,0,1,0,"eqZuU16I","q4gfcnWo",NA,0,0,"R","R","fly_ball",21.1178601501369,-14.1420207620226,96.0703679102894,175.600963281908,1304.56127866085,-15.4355208666271,321.157304321838,4.2242587890625,"iUVURNWP","LF",NA,2,"q4gfcnWo",28.5,0
"51460852",2024-04-14,2024,"AAA","ITD84C4JGHDBNN4W",1,1,0,1,1,"eqZuU16I","q4gfcnWo",NA,0,0,"L","R","fly_ball",22.9367294323775,-28.7685132562665,90.0501475515487,144.384383622201,1735.54719034476,-39.5778086713123,296.905492504281,3.9762978515625,"iUVURNWP","LF",NA,2,"q4gfcnWo",28.5,0
"51460852",2024-04-14,2024,"AAA","G9LSBJLT0WD2DL0G",9,1,2,0,1,"BkcwnEns","aldKi6v4",NA,4,0,"L","R","fly_ball",39.1764485471619,-15.5739033360447,91.0022092277814,165.718609389879,3256.03731793272,-25.2518610702363,313.200836040927,5.7651728515625,"iUVURNWP","LF",NA,2,"aldKi6v4",29,0
"48630501",2024-04-14,2024,"AA","JILV8PUOT7X1EJEN",5,1,0,1,1,NA,"ejltjyG3",NA,1,3,"R","R","fly_ball",42.9692553383383,-16.1823955198439,94.405231721858,179.118760479684,3692.90073379569,-17.1839767284866,304.717758726253,6.62019640827179,"4C7ZtSmF","LF",86.2,2,"ejltjyG3",30.7,0
"48630501",2024-04-14,2024,"AA","8XTMOR87QIMQ2KDB",7,1,1,1,1,"vfN5GiHR","AuLqAEpV","ETsjWELj",2,4,"R","R","fly_ball",31.9931294504265,13.1032422932892,88.7375988656074,200.709117855498,2491.881028672,25.0979099389285,297.067545015999,5.0639169921875,"B1qLZfIM","RF",90,2,"AuLqAEpV",25.8,0
"04969045",2024-04-14,2024,"AAA","YK0E25CFU6HWP2HY",1,0,0,2,1,NA,"elnV0CAx",NA,1,0,"L","R","line_drive",24.0908409567926,21.497885698424,78.0605509467703,188.058633733212,1341.7337806832,23.0121656154401,258.989414954866,3.6127353515625,"uUuxAMKd","RF",95,2,"elnV0CAx",29,0
"84934658",2024-04-14,2024,"AA","H4543LBPAHXTS29E",6,1,1,0,0,"Edvypxe2","LMiRtB2m",NA,1,1,"L","R","fly_ball",42.4294876379407,25.3064334269941,100.506724643856,180.47282509613,3867.75122189038,NA,NA,NA,"2f8gQt6r","RF",94.2,2,"LMiRtB2m",28.1,1
"81818216",2024-04-14,2024,"AAA","WK14RK1JT7COGAJO",6,0,2,1,0,"NVzQg52g","tioNR8g4","CsyxN1AB",0,11,"L","L","fly_ball",34.9903465544221,-18.599360581094,85.3894963453551,150.028060004474,2934.94802384015,-33.9294915361523,305.325120757263,5.05126867389679,"WYj84A9L","LF",87.2,2,"tioNR8g4",26.1,0
"80586800",2024-04-14,2024,"AA","OYIL06EQ1WIRDLOZ",5,1,0,1,1,NA,"UszK2s9J",NA,1,3,"R","R","fly_ball",21.1014947444525,0.754607755842403,95.2622137282862,191.018522753355,1312.14046453618,4.63401273765028,348.766476278954,4.4068544921875,"R8DQvBSl","CF",99.2,2,"UszK2s9J",27.5,1
"80586800",2024-04-14,2024,"AA","BAQQ9LRI9AIJ0FS6",9,0,1,0,1,NA,"pnHmsYpU","yVLB1HPv",1,4,"R","R","fly_ball",51.5640214529956,22.0904723155906,95.626251804027,181.669800859455,4704.10933776032,NA,NA,NA,"rgewzOBm","RF",92.4,2,"pnHmsYpU",26.7,0
"51793210",2024-04-14,2024,"AA","8E4DN2767AQ77X3Z",1,1,1,1,1,"ZQeWmjU9","21tWcHD4",NA,0,1,"L","R","fly_ball",58.411494778439,-20.3830450249218,90.3735993534218,177.941852639724,5171.41186995308,-21.2587657464751,266.459078489586,6.34273742389679,"cuJH60av","LF",NA,2,"21tWcHD4",28.4,0
"53015543",2024-04-14,2024,"AAA","219828AI50APRP7Z",9,1,3,2,1,"9JcpHf0T","YKSQJNF3","TlLTCPqU",13,6,"L","R","line_drive",15.481442337051,14.6541268219058,94.2630171420973,192.773714234734,671.044134066468,17.5888920372642,294.746484859337,3.52243078327179,"wxmRScRF","RF",NA,2,"YKSQJNF3",27.7,0
"95740043",2024-04-14,2024,"AAA","V1N3XH1FP8RBPQ4T",6,1,0,0,1,NA,"kqrPWvsd",NA,3,0,"R","L","fly_ball",41.3382676071614,11.6071628319235,75.8264759838394,197.365747175177,2955.78328545378,20.0527585877029,271.349950417761,5.1489248046875,"mutbtv30","RF",85.5,2,"kqrPWvsd",27.6,0
"94211354",2024-04-14,2024,"AAA","N3MO88BNSXMYCXSD",8,1,2,0,0,NA,"buoAwLHS",NA,6,3,"L","R","line_drive",20.5195527504979,-22.5055530287163,82.7471142012388,130.894066681259,1622.80533781401,-31.9683811821435,262.961008660652,3.3385322265625,"1X1RqhAE","LF",84.9,2,"buoAwLHS",28.9,0
"94211354",2024-04-14,2024,"AAA","NPO4PIW7U5NOZUE8",8,0,0,0,1,NA,"Qynu99HJ",NA,6,6,"R","R","line_drive",25.1141443048834,13.7653851071607,86.1651731209808,213.593694010281,1884.32253211936,24.2856928495938,295.913874972942,4.1494443359375,"0xPgMctT","RF",96,2,"Qynu99HJ",29.3,0
"31113291",2024-04-14,2024,"AA","77ZH647MG8KYI6B9",3,1,1,2,0,NA,"UH323LiQ",NA,1,3,"L","R","fly_ball",46.1146530180842,-1.49042366785818,74.7664141237845,167.075887644287,3282.72364274516,-8.95446239384899,234.960662984701,5.28337414264679,"9i1qenUF","CF",94.4,2,"UH323LiQ",26.7,0
"31113291",2024-04-14,2024,"AA","LQHAN9QBCK883V0T",3,0,0,0,1,NA,"9i1qenUF","52sbkzY4",4,4,"R","R","fly_ball",62.4034185950726,38.4980320768361,83.2699874977609,184.438465613303,5166.37647368583,40.2753331724365,226.79391444545,6.1957431640625,"UJowMb3d","RF",98.5,2,"9i1qenUF",27.9,0
"87483253",2024-04-14,2024,"AAA","2AXHTJJTBM2F8J1G",9,0,2,2,0,NA,"cc0D3AQC","nZ7MwgY6",3,6,"R","L","line_drive",15.1448788057657,9.7901067845676,104.732798222756,217.63616105949,866.102956457722,19.2087884346184,307.91270017821,3.4673818359375,"MyptgPp6","RF",91.6,2,"cc0D3AQC",28.3,0
"42673727",2024-04-14,2024,"AA","DO5T3ZF1RLFF8DF8",5,0,0,0,1,NA,"rqimkijA","kLpP20gJ",3,5,"R","L","fly_ball",42.044522556531,3.89904736368328,80.810992868449,203.175947010152,3343.07973059361,15.9957974522391,288.084388389684,5.4095341796875,"0edDF44C","CF",95.5,2,"rqimkijA",27.2,0
"59662727",2024-04-14,2024,"AA","KBHJD87LQ9II2KQ1",2,1,0,2,1,"LYkOR2FL","WnfVBWyg","hNs728wS",0,1,"R","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"qRJgSa3X","CF",85.9,2,"WnfVBWyg",28.2,1
"87957331",2024-04-14,2024,"AAA","FEOHHNTSMC8LEZX5",2,1,1,0,0,NA,"tKIWSfLo",NA,0,0,"L","R","fly_ball",38.7745168760554,1.30739955689606,97.0516851529846,164.712837223136,3441.2836565949,-10.1862567343172,355.2280046775,6.2265087890625,"J7qLW9bG","CF",90.2,2,"tKIWSfLo",27.5,1
"87957331",2024-04-14,2024,"AAA","KQHYQOWALZ5CCBRV",3,1,2,1,1,NA,"IGkNM6bq","tKIWSfLo",0,4,"R","R","fly_ball",49.5616494050747,-10.484084333588,91.7088439003701,182.655067233911,4299.18427712201,-7.52782172697391,265.784053468436,6.6333818359375,"J7qLW9bG","CF",90.2,2,"IGkNM6bq",28.7,0
"42389292",2024-04-16,2024,"AAA","JPJZQ51U88SOWDEO",1,0,1,0,1,NA,"ztxOgU8Q",NA,0,0,"L","R","fly_ball",43.6492896568295,14.9473878630081,96.0063805589376,177.426749191193,3835.36610213893,11.3467367864514,273.592014160858,6.7502529296875,"0SsPGS9c","RF",100.6,2,"ztxOgU8Q",28.7,0
"42389292",2024-04-16,2024,"AAA","2OHJ6TSHFBJAU5J1",6,1,3,2,1,"0SsPGS9c","CLNTyRhR",NA,5,2,"R","R","fly_ball",49.8611606069337,-0.572131924786589,86.7709836089168,190.170357349478,4159.10516473607,11.5074190077789,245.938514221963,6.4070419921875,"q6j9Rn6U","RF",97.9,2,"CLNTyRhR",26.9,0
"90695746",2024-04-16,2024,"AAA","JMGBK68HV59MOS2H",1,1,0,1,0,NA,"iKuvQZYC",NA,0,0,"R","R","line_drive",25.676227780091,26.3979932328616,90.0518596894016,213.381991640429,2035.45448361389,40.5758243896639,311.366230312007,4.4946962890625,"IZFB5HHT","RF",93,2,"iKuvQZYC",27.9,1
"90695746",2024-04-16,2024,"AAA","RQBS0B9OYAITEX0W",5,1,1,1,1,"RnsnwDM5","iKuvQZYC",NA,5,1,"L","R","line_drive",22.0171387841059,17.7293924057995,98.3906051528333,186.74249529996,1445.68376303331,18.804217873569,331.736289135169,3.8502275390625,"IZFB5HHT","RF",93,2,"iKuvQZYC",27.9,1
"45915329",2024-04-16,2024,"AA","FC5K6ZPXM4UQRJWX",2,0,2,1,1,"aXd4iDos","UJyJ2nDH",NA,0,0,"R","R","fly_ball",43.9354756704275,-5.5064624250511,85.4353643490735,184.790631182352,3450.29111179609,-1.37435588382802,275.572476233815,6.0184169921875,"qYxdzueR","CF",96.3,2,"UJyJ2nDH",27.2,0
"45915329",2024-04-16,2024,"AA","HJ86XQAK4X0EDB29",3,0,0,1,1,NA,"CRWd5CVP",NA,3,0,"L","R","fly_ball",59.6683188002037,-17.0925062575265,79.5943617199903,168.357123489244,4766.81416320599,-29.5696448712357,199.328140772549,6.2147021484375,"5V3hMnws","LF",93.3,2,"CRWd5CVP",26.7,0
"53307127",2024-04-16,2024,"AA","M4SSNO10Q5H1L7TM",7,0,0,2,1,"suMfGkRQ","8kYXGyHp",NA,1,5,"R","L","fly_ball",40.4133470536179,15.4995896922452,89.4703204471384,196.747629499419,3374.9679148872,26.9549747313049,299.892817697933,5.71768273639679,"2bPZs17r","RF",101.4,2,"8kYXGyHp",26.2,1
"53571772",2024-04-16,2024,"AAA","9MUWN5FFB1MDBOL2",4,0,2,1,1,"Uft9ALSW","ojffptOv",NA,1,3,"R","R","fly_ball",28.5258572225091,4.56325140689222,99.3735652661371,192.857289474819,2263.76017006042,12.7264785266446,366.780468693387,5.5590947265625,"NgUpvLOr","CF",98.2,2,"ojffptOv",25.8,1
"53571772",2024-04-16,2024,"AAA","DCWV3X5KIEF22SJK",8,1,1,1,1,NA,"bGW22pVR",NA,1,5,"R","R","fly_ball",29.761827395955,-7.36936260572926,95.9112007536854,190.148213182097,2304.90190121869,-2.58860824218317,376.412288576276,5.3530029296875,"o3VFDgcx","CF",88.6,2,"bGW22pVR",25.2,1
"94155704",2024-04-16,2024,"AAA","HJYHIVMR3YB9RH55",9,0,1,2,1,"jnrW1M8d","PS6mDMBQ",NA,4,7,"L","R","line_drive",12.4971647968917,12.6819900800942,107.794884977135,222.409656884847,503.689761421105,20.0442734346588,305.301939261062,3.0339775390625,"BweySzeU","RF",99.3,2,"PS6mDMBQ",27.2,0
"61904884",2024-04-16,2024,"AA","MH3D1DGI4WJCC7J2",3,0,1,2,0,NA,"3mtU1Gsi",NA,2,0,"R","R","line_drive",28.1944835432354,-18.6626588539167,84.4126674579829,176.084259938468,1846.30599201421,-20.1376772460265,314.174044115505,4.7359130859375,"i6nBr6qA","LF",89.3,2,"3mtU1Gsi",30,0
"61904884",2024-04-16,2024,"AA","RE34LNNBZSIU0QK7",3,0,1,0,1,NA,"3mtU1Gsi",NA,2,0,"R","R","line_drive",22.7647689996064,0.295632669557468,86.5942661224014,194.331643520647,1382.34517352266,5.22010473765977,300.234667570045,4.1782451171875,"kUnp2Cf8","CF",95,2,"3mtU1Gsi",30,0
"61904884",2024-04-16,2024,"AA","O9GH0IT3CG972Z08",10,0,0,2,1,NA,"OfQprPqr",NA,4,4,"R","R","line_drive",20.7451396493845,13.1053321763669,89.5527362143155,221.801507497539,1574.07892426896,25.120966740708,286.770036397221,3.75583312702179,"twNTTJBN","RF",92.1,2,"OfQprPqr",28.7,0
"83490040",2024-04-16,2024,"AA","JG5CHAO5LFPD8OF0",2,0,2,1,1,"HnDPb1uA","3dVcvB25",NA,0,6,"R","L","line_drive",17.1659157460165,-3.62599259389252,95.251849643046,183.219671835257,850.424979238893,-2.70977929284835,305.11000139666,3.6444736328125,"ctwTH2nY","CF",85,2,"3dVcvB25",27,0
"83490040",2024-04-16,2024,"AA","LU3HAKCWRYBJ2SE5",9,0,0,1,0,NA,"3dVcvB25","PYH7Rm3q",4,10,"L","L","fly_ball",48.0011937908831,-29.3758845857248,84.2052930869707,163.797790715847,3946.13781019682,-40.3147912115913,270.485739284785,5.8585048828125,"AlZgStIU","LF",93.5,2,"3dVcvB25",27,0
"71348149",2024-04-16,2024,"AA","28C430TRX9HR7X1E",5,0,0,0,1,"eBpTo0dy","isIVF3X2","dPRlICcs",1,0,"R","L","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"M8LTaX9X","LF",89.6,2,"isIVF3X2",29.2,0
"71348149",2024-04-16,2024,"AA","J71TP3SZQW6J2GXW",8,0,0,0,0,"8pXzTwUH","VwVeEVmz",NA,2,1,"R","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"bqSasr5c","RF",98.1,2,"VwVeEVmz",27,0
"13678119",2024-04-16,2024,"AA","96VUOAWT943JUD8T",4,0,0,0,1,NA,"21tWcHD4",NA,0,10,"L","R","fly_ball",26.2009281645112,-5.10694626223201,94.5737516753493,162.193224803965,1935.80773829152,-13.7991431412785,328.740771091542,4.8328798828125,"harckzof","CF",92.2,2,"21tWcHD4",28.4,0
"32724922",2024-04-16,2024,"AAA","EXLRTT5SAZHFVKWA",1,1,0,2,0,"P22dm5ME","zq3lTXAs",NA,0,1,"L","R","fly_ball",40.2545963137565,-27.1757224082671,84.6495278814227,154.752344572793,3363.23146579428,-47.3544745821956,283.902980344722,5.5991435546875,"QEyTO46K","LF",97.5,2,"zq3lTXAs",26.9,1
"32724922",2024-04-16,2024,"AAA","8LO2RYR8GW8DI69N",2,1,0,2,0,NA,"tDTdWRFU",NA,0,4,"L","R","line_drive",16.6667471378111,-1.20869193199583,104.097375429844,163.692809485409,903.4649966819,-3.58034427094101,313.601162595921,3.36859484577179,"GwuK30Kf","CF",94.4,2,"tDTdWRFU",28.5,0
"32724922",2024-04-16,2024,"AAA","KWHKSOBMEXUWVN3H",9,0,1,2,1,"1dAkfxl4","rlllFuhA",NA,8,10,"L","R","fly_ball",30.3925676550775,-21.4118703279473,85.3140768061382,144.795081824866,2546.9949841403,-39.5962953722606,278.716209231918,4.6188564453125,"P22dm5ME","LF",95.9,2,"rlllFuhA",26.5,0
"97710074",2024-04-16,2024,"AA","W5VW550HQCFUM24D",5,1,2,0,1,NA,"uYCib27c","lvAnHpyX",2,0,"L","R","fly_ball",17.901725515447,-16.6054016157016,101.495169236879,131.637718445528,1493.24418510765,-27.4633741554129,286.410453517455,3.3922568359375,"GxsICkQk","LF",89.1,2,"uYCib27c",27.2,0
"97710074",2024-04-16,2024,"AA","1O9JNWSRJ36PN12R",7,1,1,0,1,NA,"lvAnHpyX",NA,3,1,"L","R","fly_ball",46.8683695972215,24.7791389059189,88.0466819300952,180.939167463636,3846.06375629912,24.878512154527,299.921274864823,5.52226672077179,"cj3VUK7c","RF",88.7,2,"lvAnHpyX",28.5,0
"51479944",2024-04-16,2024,"AA","Y5ZDNXYQGDY9S124",7,0,0,1,0,NA,"ejltjyG3",NA,2,2,"L","R","fly_ball",25.587573536888,-19.7709560495845,85.323778975337,146.461600201364,1921.4464453325,-31.1577102079374,266.555817963802,4.0453603515625,"BsE38GWS","LF",100.2,2,"ejltjyG3",30.7,0
"27567692",2024-04-16,2024,"AAA","7VWIVC5A4WH8HVRX",2,1,2,2,1,"Za4whIze","IIfRsEn5","kcuBJi3e",0,1,"R","R","fly_ball",37.4341615899053,-24.6344070082465,96.3878177808982,176.647055615415,3151.00468301674,NA,NA,NA,"0xPgMctT","LF",96,2,"IIfRsEn5",27.6,1
"27567692",2024-04-16,2024,"AAA","L6UXQEZGVLVZ4AD6",5,0,0,0,1,"0xPgMctT","buoAwLHS",NA,3,2,"L","R","fly_ball",32.7805151037363,4.18448931087485,79.2622545960903,169.148115085402,2194.26664914507,-1.9138106756342,289.215644597406,5.0650751953125,"CsyxN1AB","CF",NA,2,"buoAwLHS",28.9,0
"27567692",2024-04-16,2024,"AAA","8D0QOZOSWD3FTXUY",8,1,0,1,1,"NVzQg52g","YikRRrQp",NA,3,2,"L","R","fly_ball",25.3978087814434,-10.5030094524549,96.899897161142,157.422737032487,1946.49729229459,-21.2520959671857,323.828398143192,4.7271474609375,"0xPgMctT","LF",96,2,"YikRRrQp",28.9,0
"01906671",2024-04-16,2024,"AA","AN43TRPB2WCHRAKX",6,1,2,2,1,"2f8gQt6r","IpcVtgSL",NA,1,1,"L","L","fly_ball",30.9632343786953,24.7918796443706,87.1054213792865,184.055737732392,2188.49205151212,NA,NA,NA,"6H7KqARK","RF",90.1,2,"IpcVtgSL",25.2,1
"11331866",2024-04-16,2024,"AA","J2P0ZUDGEHFTKVUN",4,0,1,1,1,"Acpmp7m8","vi8WEmfe",NA,8,7,"L","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"vSOmp0tV","LF",76.6,2,"vi8WEmfe",26.5,0
"11331866",2024-04-16,2024,"AA","L3W2J3H8B7M4I4KB",5,1,1,2,1,NA,"qRJgSa3X","UoErz84u",10,7,"L","L","line_drive",NA,NA,NA,NA,NA,NA,NA,NA,"tL1LBdjn","LF",91.5,2,"qRJgSa3X",27.4,0
"41496494",2024-04-16,2024,"AAA","P56PJFS6I2K8UKHY",3,1,3,2,0,NA,"nbdhpiyK",NA,2,0,"R","R","fly_ball",23.7495525327289,-11.3730445856354,93.6866182120247,195.79791932611,1618.11762936007,-6.62781535181607,341.316169336944,4.3682607421875,"UR2BEFSp","CF",91.2,2,"nbdhpiyK",28.8,1
"97497044",2024-04-16,2024,"AAA","FCRDPRIZBKJ0K80T",6,1,2,2,1,NA,"kUCRiW8o","7Vui2BdO",0,9,"R","R","line_drive",18.1065920402317,19.2632539037307,94.4981581117379,213.854311319096,1139.61230061842,27.5073483181261,306.237756145835,3.6149423828125,"mutbtv30","RF",85.5,2,"kUCRiW8o",29,0
"42554859",2024-04-16,2024,"AAA","5XU66OVPT3ASE18I",7,0,1,2,1,NA,"Ef0tZ87c",NA,2,0,"R","R","fly_ball",43.840361539735,25.8481116833894,89.9090428926217,199.103270082878,3818.55361893751,44.820407678424,280.749142987731,6.0784248046875,"XB6r5ZQz","RF",92.2,2,"Ef0tZ87c",26.8,1
"87590139",2024-04-16,2024,"AA","K9ZZTZVZ4H8TQDCH",2,1,0,1,1,"6XAGtWai","M9kkGc76","BDhQp0ss",0,0,"R","L","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"q4qFHOxs","LF",92.7,2,"M9kkGc76",28.7,1
"87590139",2024-04-16,2024,"AA","XUE3JX6Y1EW6MZR8",6,1,2,2,0,NA,"k39nc7fg",NA,2,6,"R","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"Tbdlz3Ak","CF",NA,2,"k39nc7fg",28.9,1
"87590139",2024-04-16,2024,"AA","RKIWPNHZR6CVI95L",7,1,1,1,0,"nmLDexr9","M9kkGc76",NA,2,8,"R","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"DJn6Lt1L","RF",74.8,2,"M9kkGc76",28.7,0
"87590139",2024-04-16,2024,"AA","YYTGY6ILZ2S2VWFQ",8,0,0,2,1,NA,"DJn6Lt1L",NA,4,9,"R","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"o3nTSEyO","CF",96.9,2,"DJn6Lt1L",27.8,0
"87590139",2024-04-16,2024,"AA","TSVZS7TY8XE23703",9,1,0,2,1,"aVQZH74k","o3nTSEyO","jqOHDKSy",4,13,"R","R","fly_ball",NA,NA,NA,NA,NA,NA,NA,NA,"q4qFHOxs","LF",92.7,2,"o3nTSEyO",28.6,1
"57683711",2024-04-17,2024,"AAA","NPIE5LWJHQQ59OQW",7,1,2,2,1,NA,"N036HphI",NA,2,7,"R","L","fly_ball",31.928145958355,-7.40431698216828,77.4669184354806,186.186720046379,2040.82169991023,-4.78472719744873,285.625074189636,4.7409892578125,"tF5seSJz","CF",91.8,2,"N036HphI",27.6,0
"57683711",2024-04-17,2024,"AAA","2PT5B1291WV1P574",7,0,2,0,1,"q4gfcnWo","eqZuU16I","VWztaKut",2,7,"L","R","line_drive",18.9674448261678,-25.6543326551372,92.3291190196287,135.091284978038,1436.95337142704,-37.5077430194727,287.514734165817,3.5324931640625,"AocHKL1B","LF",94.2,2,"eqZuU16I",29.5,0
"19405203",2024-04-17,2024,"AA","JN1R81LP5WAM91DB",1,0,3,2,0,NA,"XFPuEL30",NA,0,0,"L","R","fly_ball",48.6160092935528,-19.7015457519743,82.0740867439929,172.525211475624,3784.71809661403,-28.0296998816126,234.900415835443,6.13370812702179,"3nzF6Ael","LF",97.7,2,"XFPuEL30",27.8,0
